,Unnamed: 0,ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE,mseed_path,STA_ORIG,NET,LOC,CHA,event_origin,VS,VS_FLAG,REV_NET,PAZ_FILE,PAZ_CRN_FREQ,PAZ_CONSTANT,REV_CHA,STEL,Description
29485,8448,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),MRAT,137.626,-34.527,156.8,100.0,2024-09-16T07.37.DU.MRAT.mseed,../inputs/wf_data/2024-09-16T07.37.DU.MRAT.mseed,MRAT,DU,50,HHE,2024-09-16 07:39:10,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHE,,
29486,8448,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),MRAT,137.626,-34.527,156.8,100.0,2024-09-16T07.37.DU.MRAT.mseed,../inputs/wf_data/2024-09-16T07.37.DU.MRAT.mseed,MRAT,DU,50,HHN,2024-09-16 07:39:10,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHN,,
29487,8448,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),MRAT,137.626,-34.527,156.8,100.0,2024-09-16T07.37.DU.MRAT.mseed,../inputs/wf_data/2024-09-16T07.37.DU.MRAT.mseed,MRAT,DU,50,HHZ,2024-09-16 07:39:10,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHZ,,
29494,8450,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),CLV2,136.517,-33.682,176.8,100.0,2024-09-16T07.37.DU.CLV2.mseed,../inputs/wf_data/2024-09-16T07.37.DU.CLV2.mseed,CLV2,DU,60,HHE,2024-09-16 07:39:10,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHE,,
29495,8450,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),CLV2,136.517,-33.682,176.8,100.0,2024-09-16T07.37.DU.CLV2.mseed,../inputs/wf_data/2024-09-16T07.37.DU.CLV2.mseed,CLV2,DU,60,HHN,2024-09-16 07:39:10,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHN,,
29496,8450,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),CLV2,136.517,-33.682,176.8,100.0,2024-09-16T07.37.DU.CLV2.mseed,../inputs/wf_data/2024-09-16T07.37.DU.CLV2.mseed,CLV2,DU,60,HHZ,2024-09-16 07:39:10,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHZ,,
29497,8451,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),UTT,138.737,-34.822,178.2,100.0,2024-09-16T07.37.DU.UTT.mseed,../inputs/wf_data/2024-09-16T07.37.DU.UTT.mseed,UTT,DU,60,HHZ,2024-09-16 07:39:10,834.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHZ,,
29510,8454,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),PLMR,139.151,-34.873,194.9,100.0,2024-09-16T07.37.DU.PLMR.mseed,../inputs/wf_data/2024-09-16T07.37.DU.PLMR.mseed,PLMR,DU,60,HHE,2024-09-16 07:39:10,829.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
29511,8454,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),PLMR,139.151,-34.873,194.9,100.0,2024-09-16T07.37.DU.PLMR.mseed,../inputs/wf_data/2024-09-16T07.37.DU.PLMR.mseed,PLMR,DU,60,HHN,2024-09-16 07:39:10,829.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
29512,8454,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),PLMR,139.151,-34.873,194.9,100.0,2024-09-16T07.37.DU.PLMR.mseed,../inputs/wf_data/2024-09-16T07.37.DU.PLMR.mseed,PLMR,DU,60,HHZ,2024-09-16 07:39:10,829.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
29531,8458,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),TPSO,138.637,-35.489,250.1,100.0,2024-09-16T07.37.DU.TPSO.mseed,../inputs/wf_data/2024-09-16T07.37.DU.TPSO.mseed,TPSO,DU,60,HHE,2024-09-16 07:39:10,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHE,,
29532,8458,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),TPSO,138.637,-35.489,250.1,100.0,2024-09-16T07.37.DU.TPSO.mseed,../inputs/wf_data/2024-09-16T07.37.DU.TPSO.mseed,TPSO,DU,60,HHN,2024-09-16 07:39:10,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHN,,
29533,8458,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),TPSO,138.637,-35.489,250.1,100.0,2024-09-16T07.37.DU.TPSO.mseed,../inputs/wf_data/2024-09-16T07.37.DU.TPSO.mseed,TPSO,DU,60,HHZ,2024-09-16 07:39:10,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHZ,,
29561,8464,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),WKA,140.322,-36.416,395.1,100.0,2024-09-16T07.37.DU.WKA.mseed,../inputs/wf_data/2024-09-16T07.37.DU.WKA.mseed,WKA,DU,60,HHZ,2024-09-16 07:39:10,347.99999999999994,proxy,DU,../inputs/paz/ss-1.paz,0.99,179516213.982,EHZ,,
29925,8535,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,CNB,AU,00,HHE,2024-11-12 01:12:56,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29926,8535,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,CNB,AU,00,HHN,2024-11-12 01:12:56,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29927,8535,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CNB.ga2024widwze.mseed,CNB,AU,00,HHZ,2024-11-12 01:12:56,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29964,8542,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,CMSA,AU,00,HHE,2024-11-12 01:12:56,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
29965,8542,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,CMSA,AU,00,HHN,2024-11-12 01:12:56,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
29966,8542,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.CMSA.ga2024widwze.mseed,CMSA,AU,00,HHZ,2024-11-12 01:12:56,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
29982,8546,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,TOO,AU,00,HHE,2024-11-12 01:12:56,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
29983,8546,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,TOO,AU,00,HHN,2024-11-12 01:12:56,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
29984,8546,2024-11-12T01:12:56.570000Z,ga2024widwze,150.869,-32.347,2.0,4.14,MLa,4.2,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,../inputs/wf_data/2024-11-12T01-12-56.AU.TOO.ga2024widwze.mseed,TOO,AU,00,HHZ,2024-11-12 01:12:56,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
30099,8571,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),MILD,142.15,-34.17,292.6,100.0,2025-01-04T03.49.DU.MILD.mseed,../inputs/wf_data/2025-01-04T03.49.DU.MILD.mseed,MILD,DU,60,HHE,2025-01-04 03:50:55,266.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632972.0000001,EHE,,
30100,8571,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),MILD,142.15,-34.17,292.6,100.0,2025-01-04T03.49.DU.MILD.mseed,../inputs/wf_data/2025-01-04T03.49.DU.MILD.mseed,MILD,DU,60,HHN,2025-01-04 03:50:55,266.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632972.0000001,EHN,,
30101,8571,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),MILD,142.15,-34.17,292.6,100.0,2025-01-04T03.49.DU.MILD.mseed,../inputs/wf_data/2025-01-04T03.49.DU.MILD.mseed,MILD,DU,60,HHZ,2025-01-04 03:50:55,266.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632972.0000001,EHZ,,
30108,8573,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),CMSA,145.69,-31.539,350.9,200.0,new_hsd/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,CMSA,AU,00,HHE,2025-01-04 03:50:55,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
30109,8573,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),CMSA,145.69,-31.539,350.9,200.0,new_hsd/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,CMSA,AU,00,HHN,2025-01-04 03:50:55,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
30110,8573,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),CMSA,145.69,-31.539,350.9,200.0,new_hsd/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.CMSA.ga2025afuvrm.mseed,CMSA,AU,00,HHZ,2025-01-04 03:50:55,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
30138,8578,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),WILM,138.157,-32.669,383.7,100.0,2025-01-04T03.49.DU.WILM.mseed,../inputs/wf_data/2025-01-04T03.49.DU.WILM.mseed,WILM,DU,60,HHE,2025-01-04 03:50:55,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHE,,
30139,8578,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),WILM,138.157,-32.669,383.7,100.0,2025-01-04T03.49.DU.WILM.mseed,../inputs/wf_data/2025-01-04T03.49.DU.WILM.mseed,WILM,DU,60,HHN,2025-01-04 03:50:55,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHN,,
30140,8578,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),WILM,138.157,-32.669,383.7,100.0,2025-01-04T03.49.DU.WILM.mseed,../inputs/wf_data/2025-01-04T03.49.DU.WILM.mseed,WILM,DU,60,HHZ,2025-01-04 03:50:55,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHZ,,
30147,8580,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),SUND,139.637,-34.663,410.8,100.0,2025-01-04T03.49.DU.SUND.mseed,../inputs/wf_data/2025-01-04T03.49.DU.SUND.mseed,SUND,DU,60,HHZ,2025-01-04 03:50:55,625.0,proxy,DU,../inputs/paz/willmore.paz,0.99,259207991.21699998,EHZ,,
30154,8582,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),PENW,138.621,-33.929,413.0,100.0,2025-01-04T03.49.DU.PENW.mseed,../inputs/wf_data/2025-01-04T03.49.DU.PENW.mseed,PENW,DU,60,HHZ,2025-01-04 03:50:55,726.5,proxy,DU,../inputs/paz/willmore.paz,0.99,305345335.932,EHZ,,
30167,8585,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),HML1,138.589,-34.403,450.1,100.0,2025-01-04T03.49.DU.HML1.mseed,../inputs/wf_data/2025-01-04T03.49.DU.HML1.mseed,HML1,DU,60,HHE,2025-01-04 03:50:55,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
30168,8585,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),HML1,138.589,-34.403,450.1,100.0,2025-01-04T03.49.DU.HML1.mseed,../inputs/wf_data/2025-01-04T03.49.DU.HML1.mseed,HML1,DU,60,HHN,2025-01-04 03:50:55,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
30169,8585,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),HML1,138.589,-34.403,450.1,100.0,2025-01-04T03.49.DU.HML1.mseed,../inputs/wf_data/2025-01-04T03.49.DU.HML1.mseed,HML1,DU,60,HHZ,2025-01-04 03:50:55,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
30266,8603,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),TOO,145.49,-37.572,742.2,200.0,new_hsd/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,TOO,AU,00,HHE,2025-01-04 03:50:55,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
30267,8603,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),TOO,145.49,-37.572,742.2,200.0,new_hsd/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,TOO,AU,00,HHN,2025-01-04 03:50:55,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
30268,8603,2025-01-04T03:50:55.376000Z,ga2025afuvrm,141.9963379,-31.53653717,10.0,4.01,MLa,4.13,Allen (2025),TOO,145.49,-37.572,742.2,200.0,new_hsd/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,../inputs/wf_data/2025-01-04T03-50-55.AU.TOO.ga2025afuvrm.mseed,TOO,AU,00,HHZ,2025-01-04 03:50:55,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
30300,8610,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),KNRA,128.763,-15.677,615.0,200.0,new_hsd/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,KNRA,AU,00,HHE,2025-01-07 03:22:31,417.33333333333326,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,598136000.0,EHE,126.0,"AU.KNRA (Kunnunarra, WA)"
30301,8610,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),KNRA,128.763,-15.677,615.0,200.0,new_hsd/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,KNRA,AU,00,HHN,2025-01-07 03:22:31,417.33333333333326,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,598136000.0,EHN,126.0,"AU.KNRA (Kunnunarra, WA)"
30302,8610,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),KNRA,128.763,-15.677,615.0,200.0,new_hsd/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.KNRA.ga2025alhbvf.mseed,KNRA,AU,00,HHZ,2025-01-07 03:22:31,417.33333333333326,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,598136000.0,EHZ,126.0,"AU.KNRA (Kunnunarra, WA)"
30327,8615,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),MTN,131.13,-12.847,666.6,200.0,new_hsd/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,MTN,AU,00,HHE,2025-01-07 03:22:31,919.2500000000001,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,599152000.0,EHE,137.4,"AU.MTN (Manton Dam, Darwin NT)"
30328,8615,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),MTN,131.13,-12.847,666.6,200.0,new_hsd/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,MTN,AU,00,HHN,2025-01-07 03:22:31,919.2500000000001,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,599152000.0,EHN,137.4,"AU.MTN (Manton Dam, Darwin NT)"
30329,8615,2025-01-07T03:22:31.736000Z,ga2025alhbvf,125.2002029,-11.34694672,10.0,4.38,MLa,4.2,Allen (2025),MTN,131.13,-12.847,666.6,200.0,new_hsd/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,../inputs/wf_data/2025-01-07T03-22-31.AU.MTN.ga2025alhbvf.mseed,MTN,AU,00,HHZ,2025-01-07 03:22:31,919.2500000000001,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,599152000.0,EHZ,137.4,"AU.MTN (Manton Dam, Darwin NT)"
30354,8622,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),HKER,138.553,-31.764,33.6,100.0,2025-01-11T02.52.DU.HKER.mseed,../inputs/wf_data/2025-01-11T02.52.DU.HKER.mseed,HKER,DU,60,HHZ,2025-01-11 02:52:44,989.0,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,150994946.34,EHZ,,
30364,8624,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),WILM,138.157,-32.669,89.4,100.0,2025-01-11T02.52.DU.WILM.mseed,../inputs/wf_data/2025-01-11T02.52.DU.WILM.mseed,WILM,DU,60,HHE,2025-01-11 02:52:44,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHE,,
30365,8624,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),WILM,138.157,-32.669,89.4,100.0,2025-01-11T02.52.DU.WILM.mseed,../inputs/wf_data/2025-01-11T02.52.DU.WILM.mseed,WILM,DU,60,HHN,2025-01-11 02:52:44,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHN,,
30366,8624,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),WILM,138.157,-32.669,89.4,100.0,2025-01-11T02.52.DU.WILM.mseed,../inputs/wf_data/2025-01-11T02.52.DU.WILM.mseed,WILM,DU,60,HHZ,2025-01-11 02:52:44,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHZ,,
30397,8630,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),PENW,138.621,-33.929,212.1,100.0,2025-01-11T02.52.DU.PENW.mseed,../inputs/wf_data/2025-01-11T02.52.DU.PENW.mseed,PENW,DU,60,HHZ,2025-01-11 02:52:44,726.5,proxy,DU,../inputs/paz/willmore.paz,0.99,305345335.932,EHZ,,
30416,8635,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),HML1,138.589,-34.403,264.8,100.0,2025-01-11T02.52.DU.HML1.mseed,../inputs/wf_data/2025-01-11T02.52.DU.HML1.mseed,HML1,DU,60,HHE,2025-01-11 02:52:44,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
30417,8635,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),HML1,138.589,-34.403,264.8,100.0,2025-01-11T02.52.DU.HML1.mseed,../inputs/wf_data/2025-01-11T02.52.DU.HML1.mseed,HML1,DU,60,HHN,2025-01-11 02:52:44,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
30418,8635,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),HML1,138.589,-34.403,264.8,100.0,2025-01-11T02.52.DU.HML1.mseed,../inputs/wf_data/2025-01-11T02.52.DU.HML1.mseed,HML1,DU,60,HHZ,2025-01-11 02:52:44,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
30422,8637,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),CLV2,136.517,-33.682,276.1,100.0,2025-01-11T02.52.DU.CLV2.mseed,../inputs/wf_data/2025-01-11T02.52.DU.CLV2.mseed,CLV2,DU,60,HHE,2025-01-11 02:52:44,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHE,,
30423,8637,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),CLV2,136.517,-33.682,276.1,100.0,2025-01-11T02.52.DU.CLV2.mseed,../inputs/wf_data/2025-01-11T02.52.DU.CLV2.mseed,CLV2,DU,60,HHN,2025-01-11 02:52:44,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHN,,
30424,8637,2025-01-11T02:52:44.841000Z,ga2025asozrs,138.71,-32.02,10.0,4.47,Mw,4.8,Allen (2025),CLV2,136.517,-33.682,276.1,100.0,2025-01-11T02.52.DU.CLV2.mseed,../inputs/wf_data/2025-01-11T02.52.DU.CLV2.mseed,CLV2,DU,60,HHZ,2025-01-11 02:52:44,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHZ,,
