,STA,STLA,STLO,VS,VS_FLAG
19669,BBOO,-32.81,136.056,545.4999999999999,proxy
19670,BBOO,-32.81,136.056,545.4999999999999,proxy
19671,BBOO,-32.81,136.056,545.4999999999999,proxy
19672,BBOO,-32.81,136.056,545.4999999999999,proxy
19673,BBOO,-32.81,136.056,545.4999999999999,proxy
19674,BBOO,-32.81,136.056,545.4999999999999,proxy
19675,OOD,-27.794,135.688,785.5000000000001,proxy
19676,OOD,-27.794,135.688,785.5000000000001,proxy
19677,OOD,-27.794,135.688,785.5000000000001,proxy
19678,OOD,-27.794,135.688,785.5000000000001,proxy
19679,OOD,-27.794,135.688,785.5000000000001,proxy
19680,OOD,-27.794,135.688,785.5000000000001,proxy
19681,FITZ,-18.102,125.639,290.5,proxy
19682,FITZ,-18.102,125.639,290.5,proxy
19683,FITZ,-18.102,125.639,290.5,proxy
19684,NAPP,-33.183,138.148,716.5,proxy
19685,NAPP,-33.183,138.148,716.5,proxy
19686,NAPP,-33.183,138.148,716.5,proxy
19687,NAPP,-33.183,138.148,716.5,proxy
19688,NAPP,-33.183,138.148,716.5,proxy
19689,NAPP,-33.183,138.148,716.5,proxy
19690,AS12,-23.666,133.904,667.0,proxy
19691,AS17,-23.665,133.992,769.5,proxy
19692,YAPP,-31.866,138.312,678.25,proxy
19693,YAPP,-31.866,138.312,678.25,proxy
19694,YAPP,-31.866,138.312,678.25,proxy
19695,LCRK,-30.447,138.216,899.5,proxy
19696,LCRK,-30.447,138.216,899.5,proxy
19697,LCRK,-30.447,138.216,899.5,proxy
19698,HTT,-33.431,138.922,821.25,proxy
19699,HTT,-33.431,138.922,821.25,proxy
19700,HTT,-33.431,138.922,821.25,proxy
19701,HTT,-33.431,138.922,821.25,proxy
19702,HTT,-33.431,138.922,821.25,proxy
19703,HTT,-33.431,138.922,821.25,proxy
19704,SDAN,-34.507,139.338,993.25,proxy
19705,SDAN,-34.507,139.338,993.25,proxy
19706,SDAN,-34.507,139.338,993.25,proxy
19707,SWNNE,-33.284,117.03,869.3999999999999,proxy
19708,SWNNE,-33.284,117.03,869.3999999999999,proxy
19709,SWNNE,-33.284,117.03,869.3999999999999,proxy
19710,SWNNF,-33.344,116.95,367.0,proxy
19711,SWNNF,-33.344,116.95,367.0,proxy
19712,SWNNF,-33.344,116.95,367.0,proxy
19713,SWNND,-33.419,117.04,769.5,proxy
19714,SWNND,-33.419,117.04,769.5,proxy
19715,SWNND,-33.419,117.04,769.5,proxy
19716,SWNNB,-33.363,117.191,327.99999999999994,proxy
19717,SWNNB,-33.363,117.191,327.99999999999994,proxy
19718,SWNNB,-33.363,117.191,327.99999999999994,proxy
19719,SWNNC,-33.194,117.289,827.0,proxy
19720,SWNNC,-33.194,117.289,827.0,proxy
19721,SWNNC,-33.194,117.289,827.0,proxy
19722,SWNNA,-33.326,117.402,916.5,proxy
19723,SWNNA,-33.326,117.402,916.5,proxy
19724,SWNNA,-33.326,117.402,916.5,proxy
19725,NWAO,-32.9277,117.239,769.2222222222221,proxy
19726,NWAO,-32.9277,117.239,769.2222222222221,proxy
19727,NWAO,-32.9277,117.239,769.2222222222221,proxy
19728,NWAO,-32.9277,117.239,769.2222222222221,proxy
19729,NWAO,-32.9277,117.239,769.2222222222221,proxy
19730,NWAO,-32.9277,117.239,769.2222222222221,proxy
19731,NWAO,-32.9277,117.239,769.2222222222221,proxy
19732,NWAO,-32.9277,117.239,769.2222222222221,proxy
19733,NWAO,-32.9277,117.239,769.2222222222221,proxy
19734,NWAO,-32.9277,117.239,769.2222222222221,proxy
19735,NWAO,-32.9277,117.239,769.2222222222221,proxy
19736,NWAO,-32.9277,117.239,769.2222222222221,proxy
19737,SWN14,-33.052,116.541,640.4,proxy
19738,SWN14,-33.052,116.541,640.4,proxy
19739,SWN14,-33.052,116.541,640.4,proxy
19740,SWN15,-33.185,117.659,372.2,proxy
19741,SWN15,-33.185,117.659,372.2,proxy
19742,SWN15,-33.185,117.659,372.2,proxy
19743,SWN12,-32.39,116.839,435.0,proxy
19744,SWN12,-32.39,116.839,435.0,proxy
19745,SWN12,-32.39,116.839,435.0,proxy
19746,SWN23,-34.338,116.645,468.79999999999995,proxy
19747,SWN23,-34.338,116.645,468.79999999999995,proxy
19748,SWN23,-34.338,116.645,468.79999999999995,proxy
19749,AUKUL,-32.669701,118.152199,352.0,proxy
19750,AUKUL,-32.669701,118.152199,352.0,proxy
19751,AUKUL,-32.669701,118.152199,352.0,proxy
19752,AUKUL,-32.669701,118.152199,352.0,proxy
19753,AUKUL,-32.669701,118.152199,352.0,proxy
19754,AUKUL,-32.669701,118.152199,352.0,proxy
19755,SWN16,-33.534,118.512,230.5,proxy
19756,SWN16,-33.534,118.512,230.5,proxy
19757,SWN16,-33.534,118.512,230.5,proxy
19758,ONGER,-33.86366,118.39563,835.25,proxy
19759,ONGER,-33.86366,118.39563,835.25,proxy
19760,ONGER,-33.86366,118.39563,835.25,proxy
19761,ONGER,-33.86366,118.39563,835.25,proxy
19762,ONGER,-33.86366,118.39563,835.25,proxy
19763,ONGER,-33.86366,118.39563,835.25,proxy
19764,SWN11,-32.206,117.952,278.0,proxy
19765,SWN11,-32.206,117.952,278.0,proxy
19766,SWN11,-32.206,117.952,278.0,proxy
19767,SWN17,-34.035,115.609,523.6,proxy
19768,SWN17,-34.035,115.609,523.6,proxy
19769,SWN17,-34.035,115.609,523.6,proxy
19770,SWN10,-31.921,116.964,716.5,proxy
19771,SWN10,-31.921,116.964,716.5,proxy
19772,SWN10,-31.921,116.964,716.5,proxy
19773,AUBUS,-33.660099,115.382797,341.0,proxy
19774,AUBUS,-33.660099,115.382797,341.0,proxy
19775,AUBUS,-33.660099,115.382797,341.0,proxy
19776,AUBUS,-33.660099,115.382797,341.0,proxy
19777,AUBUS,-33.660099,115.382797,341.0,proxy
19778,AUBUS,-33.660099,115.382797,341.0,proxy
19779,MUN,-31.9783,116.2083,665.2857142857144,proxy
19780,MUN,-31.9783,116.2083,665.2857142857144,proxy
19781,MUN,-31.9783,116.2083,665.2857142857144,proxy
19782,MUN,-31.9783,116.2083,665.2857142857144,proxy
19783,MUN,-31.9783,116.2083,665.2857142857144,proxy
19784,MUN,-31.9783,116.2083,665.2857142857144,proxy
19785,AUMAZ,-32.006901,116.038399,742.5,proxy
19786,AUMAZ,-32.006901,116.038399,742.5,proxy
19787,AUMAZ,-32.006901,116.038399,742.5,proxy
19788,AUMAZ,-32.006901,116.038399,742.5,proxy
19789,AUMAZ,-32.006901,116.038399,742.5,proxy
19790,AUMAZ,-32.006901,116.038399,742.5,proxy
19791,SWN21,-34.347,118.526,311.2,proxy
19792,SWN21,-34.347,118.526,311.2,proxy
19793,SWN21,-34.347,118.526,311.2,proxy
19794,SWN25,-34.952,116.724,584.5,proxy
19795,SWN25,-34.952,116.724,584.5,proxy
19796,SWN25,-34.952,116.724,584.5,proxy
19797,SWN02,-32.068,118.394,358.75,proxy
19798,SWN02,-32.068,118.394,358.75,proxy
19799,SWN02,-32.068,118.394,358.75,proxy
19800,MTKN,-31.9333,115.7737,605.25,proxy
19801,MTKN,-31.9333,115.7737,605.25,proxy
19802,MTKN,-31.9333,115.7737,605.25,proxy
19803,SWN26,-32.433,118.929,273.75,proxy
19804,SWN26,-32.433,118.929,273.75,proxy
19805,SWN26,-32.433,118.929,273.75,proxy
19806,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19807,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19808,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19809,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19810,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19811,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19812,SWN09,-31.422,117.285,360.49999999999994,proxy
19813,SWN09,-31.422,117.285,360.49999999999994,proxy
19814,SWN09,-31.422,117.285,360.49999999999994,proxy
19815,SWN07,-31.28,116.515,690.75,proxy
19816,SWN07,-31.28,116.515,690.75,proxy
19817,SWN07,-31.28,116.515,690.75,proxy
19818,SWN22,-33.083,119.69,664.8,proxy
19819,SWN22,-33.083,119.69,664.8,proxy
19820,SWN22,-33.083,119.69,664.8,proxy
19821,SWN00,-31.373,118.491,829.0,proxy
19822,SWN00,-31.373,118.491,829.0,proxy
19823,SWN00,-31.373,118.491,829.0,proxy
19824,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19825,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19826,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19827,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19828,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19829,KORDA,-30.87687,117.50301,575.8333333333333,proxy
19830,BLDU,-30.6119,116.7091,829.0,proxy
19831,BLDU,-30.6119,116.7091,829.0,proxy
19832,BLDU,-30.6119,116.7091,829.0,proxy
19833,BLDU,-30.6119,116.7091,829.0,proxy
19834,BLDU,-30.6119,116.7091,829.0,proxy
19835,BLDU,-30.6119,116.7091,829.0,proxy
19836,WATNG,-30.7323,118.19845,741.5,proxy
19837,WATNG,-30.7323,118.19845,741.5,proxy
19838,WATNG,-30.7323,118.19845,741.5,proxy
19839,WATNG,-30.7323,118.19845,741.5,proxy
19840,WATNG,-30.7323,118.19845,741.5,proxy
19841,WATNG,-30.7323,118.19845,741.5,proxy
19842,SWN18,-30.362,117.116,491.25,proxy
19843,SWN18,-30.362,117.116,491.25,proxy
19844,SWN18,-30.362,117.116,491.25,proxy
19845,BCON,-30.33585,117.7649,459.99999999999994,proxy
19846,BCON,-30.33585,117.7649,459.99999999999994,proxy
19847,BCON,-30.33585,117.7649,459.99999999999994,proxy
19848,BCON,-30.33585,117.7649,459.99999999999994,proxy
19849,BCON,-30.33585,117.7649,459.99999999999994,proxy
19850,BCON,-30.33585,117.7649,459.99999999999994,proxy
19851,SWN03,-30.323,118.207,524.4,proxy
19852,SWN03,-30.323,118.207,524.4,proxy
19853,SWN03,-30.323,118.207,524.4,proxy
19854,COOLG,-30.96,121.176,771.7499999999999,proxy
19855,COOLG,-30.96,121.176,771.7499999999999,proxy
19856,COOLG,-30.96,121.176,771.7499999999999,proxy
19857,MORW,-29.0683,116.0388,929.0,proxy
19858,MORW,-29.0683,116.0388,929.0,proxy
19859,MORW,-29.0683,116.0388,929.0,proxy
19860,MORW,-29.0683,116.0388,929.0,proxy
19861,MORW,-29.0683,116.0388,929.0,proxy
19862,MORW,-29.0683,116.0388,929.0,proxy
19863,MEEK,-26.638,118.614,522.0,proxy
19864,MEEK,-26.638,118.614,522.0,proxy
19865,MEEK,-26.638,118.614,522.0,proxy
19866,SWNJ2,-33.347,117.003,979.5,proxy
19867,SWNJ2,-33.347,117.003,979.5,proxy
19868,SWNJ2,-33.347,117.003,979.5,proxy
19869,SWNNE,-33.284,117.03,869.3999999999999,proxy
19870,SWNNE,-33.284,117.03,869.3999999999999,proxy
19871,SWNNE,-33.284,117.03,869.3999999999999,proxy
19872,SWNNF,-33.344,116.95,367.0,proxy
19873,SWNNF,-33.344,116.95,367.0,proxy
19874,SWNNF,-33.344,116.95,367.0,proxy
19875,SWNND,-33.419,117.04,769.5,proxy
19876,SWNND,-33.419,117.04,769.5,proxy
19877,SWNND,-33.419,117.04,769.5,proxy
19878,SWNNB,-33.363,117.191,327.99999999999994,proxy
19879,SWNNB,-33.363,117.191,327.99999999999994,proxy
19880,SWNNB,-33.363,117.191,327.99999999999994,proxy
19881,SWNNC,-33.194,117.289,827.0,proxy
19882,SWNNC,-33.194,117.289,827.0,proxy
19883,SWNNC,-33.194,117.289,827.0,proxy
19884,SWNNA,-33.326,117.402,916.5,proxy
19885,SWNNA,-33.326,117.402,916.5,proxy
19886,SWNNA,-33.326,117.402,916.5,proxy
19887,NWAO,-32.9277,117.239,769.2222222222221,proxy
19888,NWAO,-32.9277,117.239,769.2222222222221,proxy
19889,NWAO,-32.9277,117.239,769.2222222222221,proxy
19890,NWAO,-32.9277,117.239,769.2222222222221,proxy
19891,NWAO,-32.9277,117.239,769.2222222222221,proxy
19892,NWAO,-32.9277,117.239,769.2222222222221,proxy
19893,NWAO,-32.9277,117.239,769.2222222222221,proxy
19894,NWAO,-32.9277,117.239,769.2222222222221,proxy
19895,NWAO,-32.9277,117.239,769.2222222222221,proxy
19896,NWAO,-32.9277,117.239,769.2222222222221,proxy
19897,NWAO,-32.9277,117.239,769.2222222222221,proxy
19898,NWAO,-32.9277,117.239,769.2222222222221,proxy
19899,SWN20,-33.841,116.981,508.4,proxy
19900,SWN20,-33.841,116.981,508.4,proxy
19901,SWN20,-33.841,116.981,508.4,proxy
19902,SWN14,-33.052,116.541,640.4,proxy
19903,SWN14,-33.052,116.541,640.4,proxy
19904,SWN14,-33.052,116.541,640.4,proxy
19905,SWN15,-33.185,117.659,372.2,proxy
19906,SWN15,-33.185,117.659,372.2,proxy
19907,SWN15,-33.185,117.659,372.2,proxy
19908,SWN12,-32.39,116.839,435.0,proxy
19909,SWN12,-32.39,116.839,435.0,proxy
19910,SWN12,-32.39,116.839,435.0,proxy
19911,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19912,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19913,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19914,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19915,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19916,AUHAR,-33.092701,115.891197,355.49999999999994,proxy
19917,SWN23,-34.338,116.645,468.79999999999995,proxy
19918,SWN23,-34.338,116.645,468.79999999999995,proxy
19919,SWN23,-34.338,116.645,468.79999999999995,proxy
19920,AUKUL,-32.669701,118.152199,352.0,proxy
19921,AUKUL,-32.669701,118.152199,352.0,proxy
19922,AUKUL,-32.669701,118.152199,352.0,proxy
19923,AUKUL,-32.669701,118.152199,352.0,proxy
19924,AUKUL,-32.669701,118.152199,352.0,proxy
19925,AUKUL,-32.669701,118.152199,352.0,proxy
19926,SWN19,-34.206,116.103,475.0,proxy
19927,SWN19,-34.206,116.103,475.0,proxy
19928,SWN19,-34.206,116.103,475.0,proxy
19929,SWN16,-33.534,118.512,230.5,proxy
19930,SWN16,-33.534,118.512,230.5,proxy
19931,SWN16,-33.534,118.512,230.5,proxy
19932,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19933,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19934,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19935,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19936,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19937,RKGY,-34.6094,116.9773,649.1111111111111,proxy
19938,SWN17,-34.035,115.609,523.6,proxy
19939,SWN17,-34.035,115.609,523.6,proxy
19940,SWN17,-34.035,115.609,523.6,proxy
19941,SWN11,-32.206,117.952,278.0,proxy
19942,SWN11,-32.206,117.952,278.0,proxy
19943,SWN11,-32.206,117.952,278.0,proxy
19944,AUBUS,-33.660099,115.382797,341.0,proxy
19945,AUBUS,-33.660099,115.382797,341.0,proxy
19946,AUBUS,-33.660099,115.382797,341.0,proxy
19947,AUBUS,-33.660099,115.382797,341.0,proxy
19948,AUBUS,-33.660099,115.382797,341.0,proxy
19949,AUBUS,-33.660099,115.382797,341.0,proxy
19950,SWN10,-31.921,116.964,716.5,proxy
19951,SWN10,-31.921,116.964,716.5,proxy
19952,SWN10,-31.921,116.964,716.5,proxy
19953,MUN,-31.9783,116.2083,665.2857142857144,proxy
19954,MUN,-31.9783,116.2083,665.2857142857144,proxy
19955,MUN,-31.9783,116.2083,665.2857142857144,proxy
19956,MUN,-31.9783,116.2083,665.2857142857144,proxy
19957,MUN,-31.9783,116.2083,665.2857142857144,proxy
19958,MUN,-31.9783,116.2083,665.2857142857144,proxy
19959,AUMAZ,-32.006901,116.038399,742.5,proxy
19960,AUMAZ,-32.006901,116.038399,742.5,proxy
19961,AUMAZ,-32.006901,116.038399,742.5,proxy
19962,AUMAZ,-32.006901,116.038399,742.5,proxy
19963,AUMAZ,-32.006901,116.038399,742.5,proxy
19964,AUMAZ,-32.006901,116.038399,742.5,proxy
19965,SWN21,-34.347,118.526,311.2,proxy
19966,SWN21,-34.347,118.526,311.2,proxy
19967,SWN21,-34.347,118.526,311.2,proxy
19968,SWN25,-34.952,116.724,584.5,proxy
19969,SWN25,-34.952,116.724,584.5,proxy
19970,SWN25,-34.952,116.724,584.5,proxy
19971,CARL,-31.9835,115.9267,328.27272727272725,measured
19972,CARL,-31.9835,115.9267,328.27272727272725,measured
19973,CARL,-31.9835,115.9267,328.27272727272725,measured
19974,SWN02,-32.068,118.394,358.75,proxy
19975,SWN02,-32.068,118.394,358.75,proxy
19976,SWN02,-32.068,118.394,358.75,proxy
19977,MTKN,-31.9333,115.7737,605.25,proxy
19978,MTKN,-31.9333,115.7737,605.25,proxy
19979,MTKN,-31.9333,115.7737,605.25,proxy
19980,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19981,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19982,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19983,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19984,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19985,AUALB,-34.9995,117.904602,469.00000000000006,proxy
19986,SWN26,-32.433,118.929,273.75,proxy
19987,SWN26,-32.433,118.929,273.75,proxy
19988,SWN26,-32.433,118.929,273.75,proxy
19989,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19990,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19991,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19992,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19993,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19994,KLBR,-31.5915,117.7546,889.7499999999999,proxy
19995,SWN09,-31.422,117.285,360.49999999999994,proxy
19996,SWN09,-31.422,117.285,360.49999999999994,proxy
19997,SWN09,-31.422,117.285,360.49999999999994,proxy
19998,SWN07,-31.28,116.515,690.75,proxy
19999,SWN07,-31.28,116.515,690.75,proxy
20000,SWN07,-31.28,116.515,690.75,proxy
20001,SWN00,-31.373,118.491,829.0,proxy
20002,SWN00,-31.373,118.491,829.0,proxy
20003,SWN00,-31.373,118.491,829.0,proxy
20004,KORDA,-30.87687,117.50301,575.8333333333333,proxy
20005,KORDA,-30.87687,117.50301,575.8333333333333,proxy
20006,KORDA,-30.87687,117.50301,575.8333333333333,proxy
20007,BLDU,-30.6119,116.7091,829.0,proxy
20008,BLDU,-30.6119,116.7091,829.0,proxy
20009,BLDU,-30.6119,116.7091,829.0,proxy
20010,WATNG,-30.7323,118.19845,741.5,proxy
20011,WATNG,-30.7323,118.19845,741.5,proxy
20012,WATNG,-30.7323,118.19845,741.5,proxy
20013,SWN18,-30.362,117.116,491.25,proxy
20014,SWN18,-30.362,117.116,491.25,proxy
20015,SWN18,-30.362,117.116,491.25,proxy
20016,BCON,-30.33585,117.7649,459.99999999999994,proxy
20017,BCON,-30.33585,117.7649,459.99999999999994,proxy
20018,BCON,-30.33585,117.7649,459.99999999999994,proxy
20019,BCON,-30.33585,117.7649,459.99999999999994,proxy
20020,BCON,-30.33585,117.7649,459.99999999999994,proxy
20021,BCON,-30.33585,117.7649,459.99999999999994,proxy
20022,SWN03,-30.323,118.207,524.4,proxy
20023,SWN03,-30.323,118.207,524.4,proxy
20024,SWN03,-30.323,118.207,524.4,proxy
20025,COOLG,-30.96,121.176,771.7499999999999,proxy
20026,COOLG,-30.96,121.176,771.7499999999999,proxy
20027,COOLG,-30.96,121.176,771.7499999999999,proxy
20028,MORW,-29.0683,116.0388,929.0,proxy
20029,MORW,-29.0683,116.0388,929.0,proxy
20030,MORW,-29.0683,116.0388,929.0,proxy
20031,DNDOZ,-32.460899,123.867996,692.0,proxy
20032,DNDOZ,-32.460899,123.867996,692.0,proxy
20033,DNDOZ,-32.460899,123.867996,692.0,proxy
20034,MEEK,-26.638,118.614,522.0,proxy
20035,MEEK,-26.638,118.614,522.0,proxy
20036,MEEK,-26.638,118.614,522.0,proxy
20037,MEEK,-26.638,118.614,522.0,proxy
20038,MEEK,-26.638,118.614,522.0,proxy
20039,MEEK,-26.638,118.614,522.0,proxy
20040,FORT,-30.799,128.059,397.80000000000007,proxy
20041,FORT,-30.799,128.059,397.80000000000007,proxy
20042,FORT,-30.799,128.059,397.80000000000007,proxy
20043,FORT,-30.799,128.059,397.80000000000007,proxy
20044,FORT,-30.799,128.059,397.80000000000007,proxy
20045,FORT,-30.799,128.059,397.80000000000007,proxy
20046,STR2,-35.287,138.848,1003.4999999999999,proxy
20047,STR2,-35.287,138.848,1003.4999999999999,proxy
20048,STR2,-35.287,138.848,1003.4999999999999,proxy
20049,GHSS,-34.9194,138.6017,246.11111111111111,measured
20050,GHSS,-34.9194,138.6017,246.11111111111111,measured
20051,GHSS,-34.9194,138.6017,246.11111111111111,measured
20052,GHSS,-34.9194,138.6017,246.11111111111111,measured
20053,GHSS,-34.9194,138.6017,246.11111111111111,measured
20054,GHSS,-34.9194,138.6017,246.11111111111111,measured
20055,BRTS,-35.026,138.531,694.0,proxy
20056,BRTS,-35.026,138.531,694.0,proxy
20057,BRTS,-35.026,138.531,694.0,proxy
20058,UTT,-34.822,138.737,834.5,proxy
20059,PLMR,-34.873,139.151,829.0,proxy
20060,PLMR,-34.873,139.151,829.0,proxy
20061,PLMR,-34.873,139.151,829.0,proxy
20062,AUMBR,-35.133999,139.285904,446.0,proxy
20063,AUMBR,-35.133999,139.285904,446.0,proxy
20064,AUMBR,-35.133999,139.285904,446.0,proxy
20065,TPSO,-35.489,138.637,1002.0,proxy
20066,TPSO,-35.489,138.637,1002.0,proxy
20067,TPSO,-35.489,138.637,1002.0,proxy
20068,SDAN,-34.5073,139.338,993.25,proxy
20069,SDAN,-34.5073,139.338,993.25,proxy
20070,SDAN,-34.5073,139.338,993.25,proxy
20071,SDAN,-34.5073,139.338,993.25,proxy
20072,SDAN,-34.5073,139.338,993.25,proxy
20073,SDAN,-34.5073,139.338,993.25,proxy
20074,HML1,-34.403,138.589,391.0,proxy
20075,HML1,-34.403,138.589,391.0,proxy
20076,HML1,-34.403,138.589,391.0,proxy
20077,SUND,-34.663,139.637,625.0,proxy
20078,MRAT,-34.527,137.626,288.5,proxy
20079,MRAT,-34.527,137.626,288.5,proxy
20080,MRAT,-34.527,137.626,288.5,proxy
20081,PENW,-33.929,138.621,726.5,proxy
20082,WALR,-33.96,137.622,335.0,proxy
20083,WALR,-33.96,137.622,335.0,proxy
20084,WALR,-33.96,137.622,335.0,proxy
20085,HTT,-33.431,138.922,821.25,proxy
20086,HTT,-33.431,138.922,821.25,proxy
20087,HTT,-33.431,138.922,821.25,proxy
20088,HTT,-33.431,138.922,821.25,proxy
20089,HTT,-33.431,138.922,821.25,proxy
20090,HTT,-33.431,138.922,821.25,proxy
20091,WKA,-36.416,140.322,347.99999999999994,proxy
20092,KELC,-35.979099,136.907806,790.9999999999999,proxy
20093,KELC,-35.979099,136.907806,790.9999999999999,proxy
20094,KELC,-35.979099,136.907806,790.9999999999999,proxy
20095,KELC,-35.979099,136.907806,790.9999999999999,proxy
20096,KELC,-35.979099,136.907806,790.9999999999999,proxy
20097,KELC,-35.979099,136.907806,790.9999999999999,proxy
20098,NAPP,-33.1828,138.1478,716.5,proxy
20099,NAPP,-33.1828,138.1478,716.5,proxy
20100,NAPP,-33.1828,138.1478,716.5,proxy
20101,NAPP,-33.1828,138.1478,716.5,proxy
20102,NAPP,-33.1828,138.1478,716.5,proxy
20103,NAPP,-33.1828,138.1478,716.5,proxy
20104,PTPS,-33.1725,137.9943,149.75,proxy
20105,PTPS,-33.1725,137.9943,149.75,proxy
20106,PTPS,-33.1725,137.9943,149.75,proxy
20107,PTPS,-33.1725,137.9943,149.75,proxy
20108,PTPS,-33.1725,137.9943,149.75,proxy
20109,PTPS,-33.1725,137.9943,149.75,proxy
20110,CLV2,-33.682,136.517,1002.5,proxy
20111,CLV2,-33.682,136.517,1002.5,proxy
20112,CLV2,-33.682,136.517,1002.5,proxy
20113,AUCAS,-34.263699,135.721893,330.49999999999994,proxy
20114,AUCAS,-34.263699,135.721893,330.49999999999994,proxy
20115,AUCAS,-34.263699,135.721893,330.49999999999994,proxy
20116,ARPS,-36.7699,141.8383,735.5000000000001,proxy
20117,ARPS,-36.7699,141.8383,735.5000000000001,proxy
20118,ARPS,-36.7699,141.8383,735.5000000000001,proxy
20119,MGBR,-37.726299,140.5728,654.5,proxy
20120,MGBR,-37.726299,140.5728,654.5,proxy
20121,MGBR,-37.726299,140.5728,654.5,proxy
20122,MGBR,-37.726299,140.5728,654.5,proxy
20123,MGBR,-37.726299,140.5728,654.5,proxy
20124,MGBR,-37.726299,140.5728,654.5,proxy
20125,YAPP,-31.866301,138.311905,678.25,proxy
20126,YAPP,-31.866301,138.311905,678.25,proxy
20127,YAPP,-31.866301,138.311905,678.25,proxy
20128,YAPP,-31.866301,138.311905,678.25,proxy
20129,YAPP,-31.866301,138.311905,678.25,proxy
20130,YAPP,-31.866301,138.311905,678.25,proxy
20131,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20132,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20133,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20134,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20135,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20136,BBOO,-32.8097,136.0564,545.4999999999999,proxy
20137,HKER,-31.764,138.553,989.0,proxy
20138,HKER,-31.764,138.553,989.0,proxy
20139,HKER,-31.764,138.553,989.0,proxy
20140,HKER,-31.764,138.553,989.0,proxy
20141,STKA,-31.8769,141.5952,622.0,proxy
20142,STKA,-31.8769,141.5952,622.0,proxy
20143,STKA,-31.8769,141.5952,622.0,proxy
20144,LCRK,-30.4472,138.2162,899.5,proxy
20145,LCRK,-30.4472,138.2162,899.5,proxy
20146,LCRK,-30.4472,138.2162,899.5,proxy
20147,LCRK,-30.4472,138.2162,899.5,proxy
20148,LCRK,-30.4472,138.2162,899.5,proxy
20149,LCRK,-30.4472,138.2162,899.5,proxy
